[Ca2+],[Mg2+],K0p0,K0p1,K0p2,K0p3,K0p4,K0p5,K1p0,K1p1,K1p2,K1p3,K1p4,K2p0,K2p1,K2p2,K2p3,K2p4,Kbp0,Kbp1,Kbp2,Kbp3,Kbp4,Kbp5,Kbp6,Kbp7,Kbp8,Kbp9,Kbp10,Kbp11,Kwp0,Kwp1,Kwp2,Kwp3,Kwp4,Kwp5,Kwp6,Kcp0,Kcp1,Kcp2,Kcp3,Kcp4,Kcp5,Kcp6,Kcp7,Kcp8,Kap0,Kap1,Kap2,Kap3,Kap4,Kap5,Kap6,Kap7,Kap8,Ksp0,Ksp1,Ksp2,Ksp3,Ksp4,Ksp5,Ksp6,Ksp7,Ksp8,Ksp9,Ksp10
0.05,0.039,-60.84111885,94.33802507,23.63590597,0.024585851,-0.02425018,0.004800275,62.63809745,-3697.779583,-9.89013307,0.011676771,-0.000116246,-21.85429814,-678.9458062,2.597668135,0.018195274,-0.000112811,156.1775944,143.9028731,1.660587423,-9250.40538,-3028.803895,-72.46294939,0.780482325,-0.056954118,-25.66617644,-26.35769528,-0.252429396,0.056160724,170.6203232,-14726.63481,-26.94692262,334.2563006,-10.81382062,1.77043433,-0.016699865,52.27811976,-0.009661943,-2885.42124,-19.44132743,-0.364267887,0.002201918,115.9215403,-0.078347516,0.004187162,59.59800165,-0.007317447,-3002.877307,-22.45188995,0.356683829,0.001066404,23.94884367,-0.101434981,0.006004221,153.5743867,-4907.614063,-24.88163704,-12727.32021,304.4057232,-45.02023561,33835.04927,-739.1435883,109.8665697,-2556.880009,1749.662856
0.05,0.04,-60.93898462,94.47718112,23.6827376,0.024167075,-0.023961071,0.004751499,62.81306705,-3705.392244,-9.916368261,0.011682529,-0.000116241,-21.68934554,-685.6746454,2.573221641,0.018202811,-0.000112885,150.4346707,145.4552352,1.517426326,-9112.621449,-3022.832638,-85.74377499,2.938212971,-0.145289336,-24.81087114,-26.58308109,-0.231095084,0.056096105,170.6887818,-14735.64153,-26.95313849,329.3613295,-10.69544992,1.752834366,-0.016705539,51.20974684,-0.009996137,-2859.501501,-19.00361969,-0.363693225,0.002200976,115.9405749,-0.078385293,0.004189351,58.50264886,-0.00766277,-2976.443884,-22.00259811,0.356969656,0.001065877,24.00409281,-0.101465592,0.006006015,139.3211575,-4284.338253,-22.74274616,-14148.96487,336.484553,-49.8320375,34647.47598,-756.6858241,112.4987659,-2597.298573,1761.040208
0.05,0.041,-61.03680766,94.61628959,23.7295443,0.023748886,-0.023672427,0.004702814,62.9889323,-3713.044807,-9.942736887,0.01168823,-0.000116234,-21.52516704,-692.3655891,2.548886539,0.018209902,-0.000112953,153.1477053,144.1902003,1.602080307,-9151.95208,-3024.697355,-76.24233948,1.481498078,-0.085555756,-25.21562329,-26.3877187,-0.243708508,0.056021324,170.7882184,-14745.63851,-26.96457157,324.6401601,-10.58155166,1.736037512,-0.016771581,50.15022313,-0.010328419,-2833.81633,-18.56914733,-0.363484607,0.002200118,115.965626,-0.078370228,0.004188641,57.30455094,-0.008035679,-2947.135358,-21.51220522,0.357299044,0.00106495,24.02298748,-0.101463475,0.006006006,161.8822705,-5338.197143,-26.12841852,-11555.59018,284.7888309,-42.07212759,32735.69062,-726.8284224,108.0178667,-2124.899088,1626.937446
0.05,0.042,-61.13539437,94.75646914,23.77672053,0.02332528,-0.023380046,0.004653488,63.16441969,-3720.68065,-9.969049243,0.011694004,-0.000116229,-21.36205569,-699.0074503,2.524705515,0.018217203,-0.000113023,154.0589952,143.4638193,1.637514317,-9077.614992,-3073.141655,-59.34417111,-0.535343329,-0.003179879,-25.35187757,-26.27109532,-0.248986925,0.055929529,169.960459,-14713.58378,-26.83790627,313.1271832,-10.3176755,1.696871267,-0.016817841,49.13946321,-0.010644635,-2809.30742,-18.15492806,-0.362910922,0.002199067,115.9715609,-0.078395505,0.004190152,56.28213321,-0.008356708,-2922.400524,-21.09294979,0.357707908,0.001064072,24.04395886,-0.101478383,0.006006947,155.7444777,-5035.223054,-25.20720858,-12319.47289,298.4108583,-44.11456556,33337.53667,-733.9340108,109.0840833,-2348.497427,1690.50128
0.05,0.043,-61.23345961,94.89592894,23.82364047,0.02290482,-0.023089899,0.004604556,63.3397904,-3728.312115,-9.995344222,0.011699962,-0.000116226,-21.19968393,-705.6123677,2.500630287,0.018224174,-0.00011309,151.5614747,143.9077157,1.58323676,-8961.489531,-3099.956897,-56.34229855,-0.603182849,-1.38E-05,-24.98042048,-26.3303793,-0.240905205,0.055855609,169.9302602,-14717.4253,-26.83000144,307.721063,-10.18906566,1.677823698,-0.016856008,48.17382581,-0.010947624,-2785.955284,-17.75885836,-0.362489185,0.002198038,115.977571,-0.078397077,0.004190374,55.34577245,-0.008650532,-2899.780969,-20.70884142,0.358191647,0.001062976,24.04396446,-0.101483439,0.006007354,156.3229649,-4928.001464,-25.29395555,-12854.69226,296.7443128,-43.86254333,34304.95384,-732.3872681,108.8517848,-3133.692317,1913.737395
0.05,0.044,-61.33103986,95.03468296,23.87033409,0.022489338,-0.022803013,0.004556155,63.5149697,-3735.934625,-10.02160904,0.011705357,-0.000116216,-21.03852824,-712.1619324,2.476731215,0.018231501,-0.000113161,153.808657,142.9414074,1.653727223,-9064.355879,-3057.537335,-59.68201864,-0.599088867,0.000436448,-25.3158014,-26.18311713,-0.251407831,0.055820695,169.5341523,-14704.73791,-26.76763198,299.3147927,-9.993893818,1.648865698,-0.016899034,47.18726945,-0.011255769,-2761.995315,-17.35465025,-0.361860337,0.002196886,115.9711735,-0.078419794,0.004191747,54.28264177,-0.008984107,-2873.993682,-20.27306586,0.358569273,0.00106218,24.06856459,-0.101499389,0.006008355,151.7523761,-4930.895479,-24.60779223,-12373.45289,306.7568532,-45.36363274,32953.27782,-737.4289681,109.6084601,-1941.66001,1574.966354
0.05,0.045,-61.42903889,95.17404914,23.91722236,0.022070396,-0.022513886,0.004507393,63.68985932,-3743.545194,-10.04783165,0.011711248,-0.000116212,-20.87830263,-718.6672736,2.452968112,0.018238141,-0.000113223,149.042899,144.1559918,1.537194382,-8877.375571,-3097.479065,-59.29530695,-0.051440598,-0.022670119,-24.60590908,-26.35786675,-0.234035856,0.055751982,169.4503785,-14706.39616,-26.7516027,293.3982849,-9.852524467,1.627872576,-0.01693887,46.24301462,-0.011552263,-2739.165764,-16.96733072,-0.36139405,0.002195849,115.9725449,-0.0784261,0.004192243,53.33738388,-0.009278889,-2851.022035,-19.88581271,0.359285029,0.00106087,24.0459391,-0.101519902,0.006009619,153.526541,-5053.324837,-24.87398817,-11976.09385,302.3586859,-44.70163949,32458.69682,-734.3311147,109.1433636,-1667.285063,1497.022348
0.05,0.046,-61.52725121,95.31369079,23.96422151,0.021651082,-0.022224358,0.004458539,63.86541359,-3751.184953,-10.07415337,0.01171707,-0.000116208,-20.71923686,-725.1185076,2.42937179,0.018245274,-0.000113291,150.6406784,143.2788931,1.590626337,-8971.689562,-3047.240839,-65.47826484,0.361179745,-0.039472555,-24.84451243,-26.2206672,-0.241997496,0.05568127,170.2569901,-14748.58932,-26.86817297,293.9195711,-9.852103092,1.627887006,-0.017008468,45.39999773,-0.011818373,-2718.938619,-16.62109983,-0.360865319,0.002194787,115.9703232,-0.07843967,0.004193143,52.5277976,-0.009534507,-2831.626072,-19.55321281,0.359839814,0.001059728,24.03666435,-0.101529846,0.006010315,136.0292647,-4039.28479,-22.24818885,-14863.33258,341.8078199,-50.6196711,35416.05767,-756.0394868,112.4008701,-3200.36072,1932.706918
0.05,0.047,-61.62524805,95.4530267,24.0111169,0.021233796,-0.021936174,0.004409908,64.04060392,-3758.809251,-10.10041951,0.011722627,-0.0001162,-20.5599485,-731.5776087,2.405737998,0.018252343,-0.000113359,148.8320371,143.5355468,1.553956365,-8905.235169,-3052.34124,-66.47142186,0.653431677,-0.05148393,-24.57567323,-26.25297696,-0.23653723,0.055617428,169.8358021,-14734.68738,-26.80187108,286.0613688,-9.668356006,1.600523835,-0.017017364,44.42736337,-0.012122976,-2695.335422,-16.22245441,-0.360307786,0.002193738,115.9671181,-0.078458256,0.004194324,51.54532299,-0.009843548,-2807.856887,-19.15025591,0.360253824,0.00105887,24.05008079,-0.101543341,0.006011214,160.4767388,-5104.247343,-25.91710107,-12407.71699,285.8605604,-42.22137608,33951.00367,-723.8010687,107.5624491,-3145.007263,1917.1081
0.05,0.048,-61.72354129,95.59280028,24.05814928,0.020813619,-0.021646153,0.004360986,64.21526869,-3766.41083,-10.1266077,0.011728489,-0.000116196,-20.40291797,-737.9336589,2.382437802,0.01825899,-0.000113421,151.4156146,142.3568415,1.63137063,-8951.010162,-3048.772849,-59.02129169,-0.527614274,-0.003537137,-24.96180854,-26.07080708,-0.248089767,0.055548747,169.6141168,-14729.80179,-26.76574788,278.8692112,-9.498779899,1.575409944,-0.017100829,43.70280648,-0.012351819,-2678.031301,-15.92461933,-0.359621333,0.002192386,115.9362089,-0.078467729,0.004194998,50.7260804,-0.010102095,-2788.188535,-18.81375658,0.360783763,0.001057733,24.03785457,-0.101547874,0.006011614,167.1802137,-5450.537046,-26.92290206,-11476.51676,270.248157,-39.87676917,33098.56732,-714.3612495,106.145787,-2807.253437,1821.190492
0.05,0.049,-61.82105864,95.73146171,24.10481392,0.020399278,-0.02136,0.004312701,64.39065101,-3774.043863,-10.15290296,0.011734248,-0.00011619,-20.24602753,-744.280467,2.359153771,0.018265563,-0.000113481,147.8028236,143.1875493,1.548094706,-8784.379157,-3093.039347,-54.52512631,-0.617902333,0.000434243,-24.42348761,-26.18867973,-0.235666956,0.055482779,169.0707652,-14709.87534,-26.68163683,270.0102525,-9.294052657,1.544979628,-0.017127105,42.87773131,-0.01261174,-2658.176589,-15.58584602,-0.359077733,0.002191219,115.9196522,-0.07847129,0.004195376,49.88980745,-0.010364618,-2768.004078,-18.47064396,0.361449092,0.001056469,24.01264841,-0.101561731,0.006012547,154.3224386,-4873.615274,-24.99314961,-12825.96851,299.1502509,-44.21246352,33946.51079,-730.1092586,108.5090796,-2934.346332,1857.319405
0.05,0.05,-61.91889832,95.87057714,24.15163324,0.019983475,-0.021072823,0.004264241,64.56524204,-3781.642523,-10.17908056,0.0117403,-0.000116189,-20.0899746,-750.5896259,2.335989517,0.018272738,-0.00011355,148.8110576,142.4939052,1.586905477,-9196.880399,-2824.247471,-115.9436871,5.905237844,-0.266470169,-24.57396274,-26.07884022,-0.241442688,0.055411336,169.3933655,-14729.8668,-26.72626015,267.6464019,-9.229671977,1.535436369,-0.017191127,42.11929177,-0.012850473,-2639.958311,-15.27437097,-0.358384775,0.002189862,115.8848478,-0.078479809,0.004196011,49.09249238,-0.010617469,-2748.928599,-18.14287091,0.36188181,0.001055454,24.00764221,-0.101560647,0.006012655,147.4081318,-4635.46938,-23.95554138,-13214.42109,314.5141768,-46.51600508,33818.1372,-738.1906409,109.7215661,-2571.060873,1754.050245
0.05,0.051,-62.01702173,96.01010674,24.19858565,0.019566278,-0.020784774,0.004215643,64.73987679,-3789.242699,-10.20526226,0.011745569,-0.000116177,-19.93438651,-756.8747764,2.312891861,0.018279177,-0.000113609,150.2225145,141.6477315,1.635928541,-8899.009018,-3028.944891,-59.47443052,-0.520413469,-0.002991977,-24.78495729,-25.94550736,-0.2487516,0.055332977,169.1014265,-14721.53563,-26.67959554,260.2038315,-9.054862283,1.509467831,-0.017242573,41.36888773,-0.013086403,-2621.924845,-14.96638187,-0.357491164,0.002188479,115.8454034,-0.078517464,0.00419824,48.37390869,-0.010843197,-2731.671238,-17.84788555,0.362799953,0.001053959,23.95842206,-0.101591382,0.006014501,135.7356749,-4194.319519,-22.20367211,-14060.40412,340.7193566,-50.44697043,33937.56748,-752.4130687,111.8559148,-2194.92704,1647.151563
0.05,0.052,-62.11570697,96.150417,24.2458119,0.019144384,-0.020493455,0.00416648,64.91429753,-3796.83375,-10.23141318,0.011751255,-0.00011617,-19.77949501,-763.1272654,2.289893384,0.018285837,-0.000113671,144.3850318,143.2636021,1.490696668,-8821.922366,-2982.315418,-83.25301932,2.800057993,-0.139170178,-23.91526139,-26.18140076,-0.227100233,0.05527884,169.4606736,-14742.89368,-26.72982096,258.0889379,-8.996458331,1.500817627,-0.017307499,40.63400028,-0.013318033,-2604.283988,-14.66442211,-0.356887412,0.002187108,115.8068909,-0.078509248,0.004197993,47.59529353,-0.011089029,-2712.979112,-17.52805986,0.363416973,0.001052757,23.93446807,-0.101601469,0.006015245,121.5124194,-3412.781001,-20.06927763,-16207.91923,372.6966218,-55.2435287,35997.69379,-769.8849637,114.4775574,-3185.490117,1928.652943
0.05,0.053,-62.21368504,96.28973336,24.2926961,0.018728477,-0.02020622,0.004118012,65.0891504,-3804.444987,-10.25762919,0.011757322,-0.000116169,-19.62669878,-769.2843327,2.26720439,0.018292199,-0.000113728,144.4055024,142.9232753,1.5017913,-8664.441206,-3075.012692,-58.15489935,0.000416303,-0.024534075,-23.91871986,-26.124731,-0.228749798,0.055213761,169.4958969,-14749.34663,-26.73184194,253.520599,-8.8846354,1.4841971,-0.017355763,39.98913588,-0.013522151,-2588.925389,-14.39916529,-0.356108062,0.002185649,115.7576951,-0.078519469,0.00419874,46.90513422,-0.01130692,-2696.462432,-17.244391,0.364149777,0.00105134,23.88900146,-0.101608122,0.006015794,166.6916261,-5604.437692,-26.84921576,-10659.60306,269.6192563,-39.77281311,31573.29062,-711.0079778,105.6416984,-1756.994571,1522.843283
0.05,0.054,-62.31134753,96.42858337,24.33943545,0.018315133,-0.019920623,0.004069802,65.26382339,-3812.047656,-10.2838172,0.011762946,-0.000116162,-19.47325254,-775.4687308,2.244414711,0.018298416,-0.000113784,146.1936332,141.9756331,1.562836864,-8705.561265,-3062.420517,-54.5072219,-0.707634989,0.004873828,-24.18571351,-25.9772228,-0.237846691,0.055145415,169.8358869,-14769.8194,-26.77900906,251.353226,-8.824879938,1.47527039,-0.017391547,39.29862267,-0.013739711,-2572.368415,-14.11548057,-0.35530815,0.002184181,115.7067222,-0.078531783,0.00419961,46.25553816,-0.011513015,-2681.003585,-16.97708438,0.364839168,0.001049954,23.84506025,-0.101610089,0.006016093,158.0321914,-5318.510275,-25.54954752,-11092.9255,288.9294742,-42.66896284,31326.63852,-721.3098369,107.187636,-1231.429157,1373.484936
0.05,0.055,-62.40970492,96.56843985,24.3865011,0.017897377,-0.019632162,0.004021131,65.4384695,-3819.649589,-10.31000067,0.0117685,-0.000116154,-19.32142481,-781.5785363,2.221861017,0.018305029,-0.000113845,142.9127669,142.7047155,1.484809704,-8344.248658,-3239.607708,-16.60649829,-4.459620876,0.15814619,-23.69739495,-26.07937445,-0.22622074,0.055075036,169.4472777,-14756.85893,-26.71819629,243.2605179,-8.635464075,1.447143941,-0.017461327,38.70430951,-0.013928337,-2558.278223,-13.8708402,-0.354453986,0.002182671,115.6505279,-0.078548526,0.004200742,45.55044175,-0.011735309,-2664.083128,-16.68744342,0.365620993,0.001048547,23.79785002,-0.101624892,0.006017115,162.7443102,-5040.245127,-26.2566874,-12817.70339,277.7713211,-40.99238933,34799.22741,-714.3521609,106.1432363,-4096.809435,2188.009789
0.05,0.056,-62.50637359,96.7058916,24.43276014,0.017490035,-0.019350652,0.003973616,65.61299,-3827.246486,-10.3361659,0.011774317,-0.000116149,-19.17006979,-787.6657611,2.199374858,0.018311383,-0.000113902,146.7974106,141.1129557,1.599667143,-8832.575979,-2964.738554,-72.84332826,1.126601325,-0.070536074,-24.27661546,-25.83671762,-0.243331282,0.055015268,169.1076571,-14745.77651,-26.66484026,236.2477002,-8.47081306,1.422714987,-0.017526881,38.07770159,-0.014127479,-2543.385817,-13.61286812,-0.353804496,0.00218129,115.604326,-0.078543161,0.004200648,44.99044027,-0.011914797,-2650.933873,-16.45645463,0.366333186,0.001047183,23.75306383,-0.101631286,0.006017655,163.4914433,-5237.791144,-26.36859226,-11978.7215,275.7926995,-40.69386641,33431.3685,-712.6727582,105.8912194,-3112.884591,1908.380401
0.05,0.057,-62.6051431,96.84631801,24.48002791,0.017070421,-0.019060845,0.003924703,65.78760187,-3834.847816,-10.36234554,0.01178045,-0.000116148,-19.01957277,-793.7131983,2.17701149,0.018318162,-0.000113965,147.4414695,140.5042042,1.62928681,-8761.490492,-3007.493365,-58.24513316,-0.608525802,0.000312409,-24.37339816,-25.73852382,-0.247752255,0.054934745,169.5115231,-14769.17908,-26.72146776,234.3242552,-8.41568714,1.414442834,-0.017561282,37.52020106,-0.014303538,-2530.126379,-13.38346277,-0.35286611,0.002179564,115.5262159,-0.078550996,0.004201288,44.37826941,-0.012107918,-2636.305061,-16.20475085,0.367201168,0.001045566,23.68444741,-0.101638055,0.006018232,128.2232856,-3561.204026,-21.07603183,-16130.00137,355.6493698,-52.67561961,36550.79222,-757.2311912,112.5777196,-4019.123232,2165.852778
0.05,0.058,-62.70244896,96.98465725,24.52659769,0.016660675,-0.01877762,0.003876883,65.96148689,-3842.417135,-10.38841505,0.011786165,-0.000116143,-18.87087867,-799.6779812,2.154916449,0.018323877,-0.000114013,141.8032784,142.0638369,1.488938881,-8510.417835,-3079.042004,-52.36689571,-0.565049871,-0.001326838,-23.53344513,-25.96620999,-0.226829517,0.054882679,169.2431961,-14761.64227,-26.67849009,227.7401035,-8.25900988,1.391139986,-0.017619652,36.95166223,-0.014483987,-2516.642386,-13.14939953,-0.351985398,0.002177992,115.4602615,-0.078563981,0.004202227,43.80116208,-0.012289998,-2622.544861,-15.96742749,0.368184686,0.00104387,23.60758901,-0.101655717,0.00601942,167.625023,-5642.252842,-26.98865807,-10512.96027,265.6775076,-39.17230361,31359.87214,-705.7489916,104.8519721,-1766.257463,1525.711063
0.05,0.059,-62.80112837,97.12498837,24.57381216,0.016241232,-0.0184881,0.003828047,66.13626293,-3850.02597,-10.41461636,0.011791495,-0.000116132,-18.72052821,-805.7155455,2.132568994,0.018330109,-0.000114068,145.4546657,140.4843417,1.59824043,-8709.685595,-2989.416517,-63.07351232,0.06627016,-0.027050864,-24.07797619,-25.72378264,-0.24311412,0.05480544,169.7507697,-14789.31294,-26.75101314,226.5480022,-8.220964425,1.385499793,-0.017687882,36.44474081,-0.014645173,-2504.692079,-12.9405369,-0.350967682,0.002176303,115.3821324,-0.078587003,0.004203711,43.24201819,-0.012468517,-2609.346922,-15.73703136,0.369020489,0.001042425,23.550647,-0.101672371,0.006020551,143.3243502,-4624.664871,-23.34203533,-12738.24931,320.5723629,-47.40791413,32417.42062,-736.1826932,109.4186965,-1569.900062,1469.813779
0.05,0.06,-62.8992823,97.26453138,24.62078785,0.015825941,-0.018201126,0.003779596,66.3103573,-3857.604409,-10.44071766,0.011797355,-0.000116127,-18.57271177,-811.6380474,2.110596873,0.018335996,-0.000114119,146.2570955,139.8780362,1.630337276,-8614.777466,-3052.021504,-43.4733105,-2.232900169,0.067081844,-24.19833133,-25.62711879,-0.247903471,0.054737754,169.6438344,-14788.94742,-26.73207489,221.5006312,-8.098196554,1.367220291,-0.017739311,35.91516077,-0.014814444,-2492.219323,-12.72214415,-0.350187956,0.002174786,115.3184221,-0.078587275,0.00420395,42.76839002,-0.012620494,-2598.290448,-15.54146558,0.369916249,0.001040815,23.47879027,-0.101682522,0.006021321,162.4204619,-5520.521795,-26.20744265,-10526.23428,276.8002866,-40.83771942,30768.58097,-710.8372264,105.6152576,-1149.609897,1350.519886
0.051,0.001,-57.16476496,89.11040591,21.87674811,0.040654652,-0.035326592,0.006667329,56.02960214,-3410.416339,-8.899144632,0.011462915,-0.000116476,-28.82855152,-389.5248982,3.62859766,0.017854052,-0.000109217,159.7499014,156.6162825,1.326299012,-9405.819693,-3445.111674,-50.74785564,0.013133145,-0.026655756,-26.17855368,-28.51087225,-0.202549183,0.058974085,204.8736853,-16122.1069,-32.16373949,846.6235725,-21.67552489,3.366471999,-0.021648612,133.0336248,0.01536189,-4876.966517,-52.43044986,-0.341448564,0.002178473,108.0870984,-0.077563512,0.004145301,142.6384709,0.018450308,-5049.79702,-56.37905877,0.384511222,0.001034498,15.38536128,-0.100658025,0.005962829,138.6853711,-4204.917685,-22.64810106,-14983.39216,352.1132774,-52.25437976,36533.97919,-788.882836,117.338696,-2989.475924,1871.027671
0.051,0.002,-57.26289623,89.24998201,21.92369327,0.040223306,-0.035029387,0.006617256,56.20748922,-3418.149923,-8.925822491,0.011468848,-0.000116473,-28.61221712,-398.7002288,3.596733351,0.017866303,-0.000109347,159.2671792,156.3969324,1.325069091,-9529.490525,-3343.797878,-74.46880239,2.615193454,-0.133176299,-26.10713632,-28.47115184,-0.202367005,0.058897487,203.297093,-16047.25428,-31.92889422,827.1246403,-21.31310287,3.314005187,-0.021069554,129.7132626,0.01434078,-4794.439059,-51.0762913,-0.342485111,0.002179673,108.4031775,-0.077595504,0.004146849,139.4308523,0.017453114,-4970.777613,-55.06856349,0.38269602,0.001036966,15.81181353,-0.100685162,0.005964111,136.7947991,-4184.844912,-22.36436275,-14872.7544,356.0305567,-52.84023063,36116.97678,-790.4592039,117.5750157,-2620.503715,1766.163961
0.051,0.003,-57.36071018,89.38911562,21.97048426,0.039794119,-0.034733694,0.006567445,56.38553369,-3425.89078,-8.952522873,0.011474515,-0.000116466,-28.39837666,-407.7560954,3.565232633,0.017877793,-0.000109469,161.0000498,155.3598264,1.383834639,-9428.738561,-3421.427496,-47.94908403,-0.589393657,-0.001312571,-26.36584116,-28.30729775,-0.211124109,0.058795506,201.0221444,-15941.63161,-31.58965456,802.0626953,-20.82203791,3.242268041,-0.02052407,126.6755619,0.013401144,-4719.375328,-49.83612255,-0.343649109,0.002181208,108.7440852,-0.077636948,0.004148916,136.0709955,0.01641865,-4887.276613,-53.69802242,0.381382987,0.001038365,16.14056698,-0.100688872,0.005964124,133.8115298,-3985.384113,-21.91654469,-15475.82211,362.4594146,-53.80321639,36798.71658,-793.4707067,118.0268313,-3039.090522,1885.154052
